INFO id, ap, x, y
INFO 68, 80, 170, 148, 53.03194681459441, 0
INFO 69, 70, 158, 136, 44.02988504221124, 6
INFO 70, 6, 34, 119, 11.12793502847983, 16
INFO 71, 14, 35, 106, 44.02988504221124, 23
INFO 72, 80, 162, 149, 53.03194681459441, 26
INFO 73, None, 169, 143, 0, 8
INFO 74, 32, 68, 106, 13.353522034175796, 2
INFO 75, 70, 135, 136, 44.02988504221124, 16
INFO 76, 32, 72, 106, 13.353522034175796, 2
INFO 77, 78, 168, 136, 26.800184098286717, 6
INFO 78, 78, 169, 137, 26.800184098286717, 7
INFO 79, 70, 142, 136, 44.02988504221124, 52
INFO 80, 14, 29, 106, 44.02988504221124, 6
INFO 81, 66, 146, 60, 13.400092049143359, 7
INFO 82, 56, 113, 53, 19.782995606186365, 5
INFO 83, 66, 148, 52, 13.400092049143359, 0
INFO 84, 50, 124, 88, 26.800184098286717, 5
INFO 85, 74, 164, 52, 14.837246704639774, 2
INFO 86, 68, 141, 86, 14.888991165714843, 12
INFO 87, 50, 116, 87, 26.800184098286717, 10
INFO 88, 58, 138, 81, 13.208965512663372, 13
INFO 89, 30, 61, 53, 11.612277373769997, 0
INFO 90, 30, 79, 47, 11.612277373769997, 46
INFO 91, 66, 150, 49, 13.400092049143359, 4
INFO 92, 68, 140, 89, 14.888991165714843, 2
INFO 93, 2, 14, 58, 5.563967514239915, 3
INFO 94, 30, 67, 56, 11.612277373769997, 6
INFO 95, 56, 112, 54, 19.782995606186365, 0
INFO 96, 58, 129, 87, 13.208965512663372, 10
INFO 97, 48, 109, 59, 18.869950732376246, 6
INFO 98, 68, 148, 86, 14.888991165714843, 10
INFO 99, 2, 27, 49, 5.563967514239915, 21
INFO 100, 66, 162, 75, 13.400092049143359, 5
INFO 101, 20, 48, 51, 22.01494252110562, 4
INFO 102, 66, 133, 54, 13.400092049143359, 2
INFO 103, 76, 153, 79, 16.511206890829214, 8
INFO 104, 12, 42, 49, 14.676628347403748, 3
INFO 105, 2, 27, 51, 5.563967514239915, 9
INFO 106, 76, 159, 87, 16.511206890829214, 5
INFO 107, 66, 152, 76, 13.400092049143359, 15
INFO 108, 48, 105, 54, 18.869950732376246, 2
INFO 109, 20, 63, 48, 22.01494252110562, 0
INFO 110, 2, 22, 53, 5.563967514239915, 14
INFO 111, 12, 47, 52, 14.676628347403748, 17
INFO 112, 30, 64, 59, 11.612277373769997, 20
INFO 113, 74, 163, 55, 14.837246704639774, 16
INFO 114, 56, 117, 55, 19.782995606186365, 0
INFO 115, 66, 149, 49, 13.400092049143359, 10
INFO 116, 58, 127, 76, 13.208965512663372, 16
INFO 117, 74, 158, 45, 14.837246704639774, 8
INFO 118, 20, 52, 54, 22.01494252110562, 8
INFO 119, 48, 116, 59, 18.869950732376246, 2
INFO 120, 66, 150, 50, 13.400092049143359, 9
INFO 121, 48, 105, 52, 18.869950732376246, 2
INFO 122, 74, 167, 54, 14.837246704639774, 4
INFO 123, 30, 72, 58, 11.612277373769997, 7
INFO 124, 76, 160, 86, 16.511206890829214, 0
INFO 125, 66, 143, 48, 13.400092049143359, 2
INFO 126, 30, 68, 52, 11.612277373769997, 8
INFO 127, 50, 104, 87, 26.800184098286717, 10
INFO 128, 20, 61, 46, 22.01494252110562, 25
INFO 129, 56, 136, 50, 19.782995606186365, 6
INFO 130, 66, 147, 78, 13.400092049143359, 9
INFO 131, 58, 124, 81, 13.208965512663372, 7
INFO 132, 2, 12, 47, 5.563967514239915, 13
INFO 133, 20, 52, 47, 22.01494252110562, 21
INFO 134, 56, 128, 52, 19.782995606186365, 9
INFO 135, 12, 37, 57, 14.676628347403748, 4
INFO 136, 76, 154, 87, 16.511206890829214, 9
INFO 137, 50, 122, 81, 26.800184098286717, 17
INFO 138, 58, 133, 76, 13.208965512663372, 22
INFO 139, 30, 66, 58, 11.612277373769997, 6
INFO 140, 50, 112, 85, 26.800184098286717, 11
INFO 141, 16, 17, 144, 12.13956548561436, 15
INFO 142, 24, 63, 141, 7.444495582857422, 15
INFO 143, 16, 38, 138, 12.13956548561436, 17
INFO 144, 16, 24, 145, 12.13956548561436, 19
INFO 145, 16, 24, 140, 12.13956548561436, 63
INFO 146, 34, 59, 145, 17.677315604864805, 8
INFO 147, 34, 62, 145, 17.677315604864805, 4
INFO 148, 34, 56, 144, 17.677315604864805, 18
INFO 149, 16, 43, 145, 12.13956548561436, 41
INFO 150, 16, 55, 147, 12.13956548561436, 26
INFO 151, 16, 22, 140, 12.13956548561436, 0
INFO 152, 16, 52, 145, 12.13956548561436, 37
INFO 153, 34, 74, 141, 17.677315604864805, 24
INFO 154, 16, 47, 141, 12.13956548561436, 29
INFO 155, 34, 66, 141, 17.677315604864805, 18
INFO 156, 24, 62, 141, 7.444495582857422, 78
INFO 157, 34, 73, 147, 17.677315604864805, 15
INFO 158, 16, 30, 138, 12.13956548561436, 4
INFO 159, 8, 11, 140, 134.0009204914336, 16
INFO 160, 16, 30, 147, 12.13956548561436, 4
INFO 161, 13, 22, 75, 5.322465063776535, 0
INFO 162, 13, 22, 90, 5.322465063776535, 0
INFO 163, 59, 112, 105, 22.01494252110562, 0
INFO 164, 51, 112, 120, 33.5002301228584, 0
INFO 165, 13, 34, 75, 5.322465063776535, 0
INFO 166, 13, 34, 90, 5.322465063776535, 0
INFO 167, 59, 124, 105, 22.01494252110562, 0
INFO 168, 51, 124, 120, 33.5002301228584, 0
INFO 169, 13, 46, 75, 5.322465063776535, 0
INFO 170, 23, 46, 90, 11.12793502847983, 0
INFO 171, 69, 136, 105, 16.632703324301676, 0
INFO 172, 69, 136, 120, 16.632703324301676, 0
INFO 173, 31, 58, 75, 16.511206890829214, 0
INFO 174, 23, 58, 90, 11.12793502847983, 0
INFO 175, 77, 148, 105, 66.04482756331686, 0
INFO 176, 69, 148, 120, 16.632703324301676, 0
INFO 177, 31, 70, 75, 16.511206890829214, 0
INFO 178, 23, 70, 90, 11.12793502847983, 0
INFO 179, 77, 160, 105, 66.04482756331686, 0
INFO 180, 69, 160, 120, 16.632703324301676, 0
